shi-miao-zi,石庙子,11
shi-min,市民,1978
shi-min-du,视敏度,20
shi-ming,实名,22846
shi-ming,失明,10867
shi-ming,使命,3062
shi-ming,史明,154
shi-min-guang-chang,市民广场,2141
shi-min-ru-shang,视民如伤,36
shi-min-zhong-xin,市民中心,2821
shi-mi-si,史密斯,6106
shi-mi-te,施密特,2280
shi-mi-te-yu-zheng-zhi-fa-xue,施米特与政治法学,11
shi-mo,石磨,29350
shi-mo,始末,28133
shi-mo,石墨,22506
shi-mo-dou-hua,石磨豆花,192
shi-mo-shi,实模式,1297
shi-mo-te-lai,史沫特莱,149
shi-mu,市亩,53933
shi-mu,师母,19375
shi-mu-suo-shi,十目所视,40
shi-mu-yi-dai,拭目以待,9051
shi-nai-an,施耐庵,139
shi-nai-de,施耐德,954
shi-na-jiu-wen,十拿九稳,330
shi-nan,市南,1878
shi-nan,石南,70
shi-nan,诗南,29
shi-nei,室内,4164
shi-nei-ding-wei,室内定位,356
shi-nei-di-tu-kai-fa,室内地图开发,14
shi-neng,势能,25043
shi-neng,失能,4390
shi-niang,师娘,38970
shi-nian-guan-cha,十年观察,48
shi-nian-han-chuang,十年寒窗,666
shi-nian-mo-yi-jian,十年磨一剑,1660
shi-nian-sheng-ju,十年生聚,24
shi-nian-sheng-si-liang-mang-mang,十年生死两茫茫,99
shi-nian-shu-mu,十年树木,731
shi-nian-shu-mu-bai-nian-shu-ren,十年树木百年树人,68
shi-nian-xin-ku-bu-xun-chang,十年辛苦不寻常,28
shi-niu-cun,石牛村,56
shi-niu-shan,石牛山,34
shi-nong,侍弄,30208
shi-nong,石农,35
shi-nong-gong-shang,士农工商,118
shi-nong-hang,市农行,36
shi-nv,石女,55824
shi-nv,仕女,28867
shi-nv,侍女,16431
shi-pai,石牌,2165
shi-pai-cun,石牌村,247
shi-pai-ling,石牌岭,204
shi-pai-ling-lu,石牌岭路,120
shi-pan,视盘,41324
shi-pan,实盘,497
shi-pan,石盘,166
shi-pan-cun,石盘村,34
shi-pei,失陪,42287
shi-pei-ceng,适配层,679
shi-pei-qi-mo-shi,适配器模式,5522
shi-pei-yi-dong-duan,适配移动端,47
shi-peng,史鹏,21
shi-pian,诗篇,14645
shi-pi-fu-bing-yi-yuan,市皮肤病医院,18
shi-pin,饰品,25845
shi-pin,视频,11012
shi-pin,食品,1681
shi-pin-an-quan-biao-zhun,食品安全标准,3509
shi-pin-an-quan-fa,食品安全法,5211
shi-pin-an-quan-feng-xian-jian-ce,食品安全风险监测,210
shi-pin-an-quan-guan-li-zhi-du,食品安全管理制度,245
shi-pin-an-quan-shi-chang-zhun-ru-zhi-du,食品安全市场准入制度,140
shi-pin-bian-ji,视频编辑,521
shi-pin-bian-jie-ma,视频编解码,822
shi-pin-bian-ma,视频编码,3325
shi-pin-biao-zhi-guan-li-gui-ding,食品标识管理规定,124
shi-pin-bo-fang,视频播放,4295
shi-pin-bo-fang-qi,视频播放器,2525
shi-pin-cai-ji,视频采集,1134
shi-pin-cang-ku,食品仓库,113
shi-pin-cha-jian,视频插件,98
shi-pin-chang,食品厂,2784
shi-pin-cheng,食品城,502
shi-pin-chuan-shu,视频传输,615
shi-pin-chu-li,视频处理,1646
shi-pin-cun-chu-qi,视频存储器,31
shi-pin-dian-bo,视频点播,608
shi-pin-duo-mei-ti,视频多媒体,28
shi-ping,时评,11059
shi-ping,石平,85
shi-ping,石坪,63
shi-ping-cun,石坪村,59
shi-ping-mian,视平面,62
shi-pin-gong-si,食品公司,4361
shi-pin-gong-ye-xie-hui,食品工业协会,4589
shi-pin-gong-ye-yuan,食品工业园,326
shi-ping-qiao,石坪桥,381
shi-ping-shao-dou-fu,石屏烧豆腐,27
shi-pin-guang-gao,视频广告,274
shi-pin-huan-chong-qu,视频缓冲区,140
shi-pin-hui-yi-kai-fa,视频会议开发,19
shi-pin-hui-yi-xi-tong,视频会议系统,459
shi-pin-jia-mi,视频加密,48
shi-pin-jian-kong,视频监控,1594
shi-pin-jiao-cheng,视频教程,6337
shi-pin-jie-ma,视频解码,1021
shi-pin-ka,视频卡,292
shi-pin-kai-fa,视频开发,135
shi-pin-liao-tian,视频聊天,919
shi-pin-liu,视频流,5623
shi-pin-lu-zhi,视频录制,987
shi-pin-mo-shi,视频模式,204
shi-pin-shi-chang,食品市场,2512
shi-pin-suo-lve-tu,视频缩略图,438
shi-pin-tong-hua,视频通话,757
shi-pin-tu-xiang,视频图像,1393
shi-pin-tu-xiang-chu-li,视频图像处理,105
shi-pin-tu-xing-zhen-lie,视频图形阵列,31
shi-pin-wang-zhan,视频网站,1735
shi-pin-xiang-liao,食品香料,322
shi-pin-xiao-xi,视频消息,228
shi-pin-xia-zai,视频下载,1248
shi-pin-ya-suo,视频压缩,1608
shi-pin-yong-su-liao-zhi-pin-ji-yuan-cai-liao-wei-sheng-guan-li-ban-fa,食品用塑料制品及原材料卫生管理办法,48
shi-pin-yun,视频云,202
shi-pin-zhao-hui-guan-li-gui-ding,食品召回管理规定,281
shi-pin-zhi-bo,视频直播,789
shi-pin-zhi-liang-ping-jia,视频质量评价,39
shi-pin-zhi-zuo,视频制作,159
shi-pin-zhuan-huan,视频转换,442
shi-pin-zhui-zong,视频追踪,17
shi-po,识破,19432
shi-po,石坡,120
shi-pu,食谱,25997
shi-qi,湿气,33965
shi-qi,石器,19681
shi-qi,士气,9136
shi-qi,时期,482
shi-qi,石碁,197
shi-qi,仕奇,19
shi-qi,石崎,12
shi-qian,史前,19595
shi-qian,事前,11017
shi-qian,石阡,255
shi-qiang-ling-ruo,恃强凌弱,564
shi-qian-ju-xie,史前巨蝎,36
shi-qian-pa-xing-dong-wu,史前爬行动物,77
shi-qiao,石桥,15744
shi-qiao,市桥,673
shi-qiao,时桥,30
shi-qiao-cun,石桥村,379
shi-qiao-lu,石桥路,274
shi-qiao-pu,石桥铺,1724
shi-qiao-tou,石桥头,44
shi-qiao-xiao-qu,石桥小区,15
shi-qiao-zi,石桥子,42
shi-qie,失窃,31437
shi-qi-hu,十七户,66
shi-qing,市情,31326
shi-qing,世情,29351
shi-qing,实情,10446
shi-qing,事情,386
shi-qing-hua-yi,诗情画意,2031
shi-qing-shao-nian-huo-dong-zhong-xin,市青少年活动中心,168
shi-qi-ru-ge,石岐乳鸽,147
shi-qi-xiang-ju,市气象局,4876
shi-qi-yi-yuan,市七医院,111
shi-qi-zhong,市七中,84
shi-qu,拾取,40005
shi-qu,拾趣,39784
shi-qu,时区,38350
shi-qu,识趣,36039
shi-qu,市区,3565
shi-qu,失去,1045
shi-quan,实权,22507
shi-quan,石圈,33
shi-quan-cun,石泉村,56
shi-quan-da-bu-tang,十全大补汤,1226
shi-quan-da-bu-wan,十全大补丸,19
shi-quan-he,狮泉河,115
shi-quan-lu,石泉路,37
shi-quan-shi-mei,十全十美,2018
shi-quan-shi-mei,食全食美,100
shi-que,失却,25919
shi-que-hu-tong,石雀胡同,12
shi-qu-jiao-dian,失去焦点,6322
shi-qu-jie-dao,市区街道,332
shi-qun,失群,53929
shi-qu-shi-xiao,失去时效,236
shi-ran,释然,26217
shi-ran,使然,18850
shi-ran-bi,似然比,42
shi-ran-fang-cheng,似然方程,21
shi-ran-han-shu,似然函数,547
shi-re,湿热,25921
shi-re,实热,91
shi-ren,时人,45690
shi-ren,示人,26635
shi-ren,士人,24722
shi-ren,世人,5161
shi-ren,诗人,2040
shi-ren-gou,石人沟,65
shi-ren-jian,十人间,19
shi-ren-min-yi-yuan,市人民医院,2628
shi-ren-min-zheng-fu,市人民政府,6553
shi-ren-ya-hui,拾人牙慧,150
shi-ren-zhi-suo-yu-ye,是人之所欲也,20
shi-re-zheng,湿热症,14
shi-re-zheng,湿热证,11
shi-ri,时日,13011
shi-rong,市容,11555
shi-rou-dong-wu,食肉动物,581
shi-rou-mao-mao-chong,食肉毛毛虫,11
shi-ru-chun-meng-liao-wu-hen,事如春梦了无痕,12
shi-rui,石蕊,39369
shi-run,湿润,9845
shi-run-ji,湿润剂,42
shi-ruo,示弱,19991
shi-ruo-wu-du,视若无睹,1127
shi-ru-po-zhu,势如破竹,1201
shi-ru-shui-huo,势如水火,93
shi-ru-tou-shui-zhong,视乳头水肿,17
shi-ru-zhen-bao,视如珍宝,81
shi-san,失散,25920
shi-san-dui,十三队,35
shi-san-hu,十三户,29
shi-san-li,十三里,23
shi-san-ling-shui-ku,十三陵水库,254
shi-san-pai,十三排,54
shi-san-wei-lu,十三纬路,52
shi-san-xiao-xue,十三小学,16
shi-san-yi-yuan,市三医院,956
shi-san-yuan,市三院,467
shi-san-zhong,十三中,352
shi-san-zhong,市三中,128
shi-se,失色,20325
shi-sha,石厦,174
shi-sha-cun,石厦村,31
shi-shan,狮山,1352
shi-shan,石山,910
shi-shan,诗山,43
shi-shan,施山,12
shi-sha-nan,石厦南,11
shi-shan-cun,石山村,28
shi-shan-cun,狮山村,20
shi-shang,失墒,53410
shi-shang,世上,6825
shi-shang,时尚,5009
shi-shang-wu-nan-shi,世上无难事,254
shi-shang-xing-xin-dong-guo-su,室上性心动过速,32
shi-shan-xia,石山下,23
shi-shao-nian-gong,市少年宫,577
shi-she,诗社,26070
shi-she,施舍,20879
shi-shen,失身,37064
shi-shen,失神,25591
shi-shen,尸身,24393
shi-shen,士绅,22753
shi-sheng,市升,55973
shi-sheng,失声,12794
shi-sheng,师生,4699
shi-sheng,史圣,55
shi-shen-jing,视神经,770
shi-shen-jing-bing-bian,视神经病变,21
shi-shen-jing-wei-suo,视神经萎缩,269
shi-shen-jing-yan,视神经炎,53
shi-shi,失时,50331
shi-shi,时世,43509
shi-shi,诗史,38971
shi-shi,视事,32807
shi-shi,失势,30093
shi-shi,师事,28568
shi-shi,誓师,27071
shi-shi,失实,21686
shi-shi,时势,19710
shi-shi,石狮,18909
shi-shi,失事,13600
shi-shi,实时,13494
shi-shi,史实,12646
shi-shi,时事,11842
shi-shi,世事,11699
shi-shi,事事,10703
shi-shi,史诗,10391
shi-shi,适时,6035
shi-shi,时时,5471
shi-shi,逝世,4046
shi-shi,实事,3471
shi-shi,石室,1378
shi-shi,实施,1085
shi-shi,事实,699
shi-shi-biao-zhun,事实标准,1252
shi-shi-cao-zuo-xi-tong,实时操作系统,1830
shi-shi-cheng-xiang,实时成像,30
shi-shi-chu-li,实时处理,2714
shi-shi-cun,石狮村,17
shi-shi-dong-ming-jie-xue-wen,世事洞明皆学问,75
shi-shi-duo-mei-ti,实时多媒体,104
shi-shi-fei-fei,是是非非,134
shi-shi-fu-zhuang-cheng,石狮服装城,32
shi-shi-geng-xin,实时更新,4436
shi-shi-gui-ze,实施规则,17
shi-shi-jian-kong,实时监控,3872
shi-shi-jian-kong-cheng-xu,实时监控程序,19
shi-shi-jian-suo,实时检索,81
shi-shi-ji-suan,实时计算,2649
shi-shi-ji-suan-ji,实时计算机,50
shi-shi-jiu-kong,十室九空,124
shi-shi-kong-zhi,实时控制,585
shi-shi-ku,事实库,18
shi-shi-lv-jing,实时滤镜,175
shi-shi-ping-an,事事平安,201
shi-shi-qiang-zhi,实施强制,8431
shi-shi-qiu-shi,实事求是,31565
shi-shi-san-wei-chong-jian,实时三维重建,20
shi-shi-sheng-yu-xiong-bian,事实胜于雄辩,670
shi-shi-shi,石狮市,591
shi-shi-shi-gong-an-ju,石狮市公安局,114
shi-shi-shi-pin,实时视频,805
shi-shi-shi-ren-min-fa-yuan,石狮市人民法院,15
shi-shi-shi-ren-min-jian-cha-yuan,石狮市人民检察院,14
shi-shi-shi-xiang-zhi-zhen,石狮市祥芝镇,20
shi-shi-shi-yi-yuan,石狮市医院,15
shi-shi-shi-zhong,实时时钟,917
shi-shi-shu-chu,实时输出,261
shi-shi-shu-ju-ku,实时数据库,186
shi-shi-shu-ru,实时输入,75
shi-shi-sou-suo,实时搜索,685
shi-shi-tian-guo,石狮甜果,11
shi-shi-tong-bu,实时同步,1516
shi-shi-tong-xun,实时通讯,651
shi-shi-wu-zhe-wei-jun-jie,识时务者为俊杰,148
shi-shi-xiao,使失效,49
shi-shi-xi-tong,实时系统,3169
shi-shi-xi-ze,实施细则,1188
shi-shi-yan-zhong-xue,市实验中学,144
shi-shi-yue-shu,实时约束,11
shi-shi-yu-lan,实时预览,986
shi-shi-zao-ying-xiong,时势造英雄,417
shi-shi-zhong,市十中,28
shi-shou,失收,53930
shi-shou,试手,50334
shi-shou,失手,19639
shi-shou,尸首,15364
shi-shou,失守,14581
shi-shou-shi,石首市,666
shi-shu,实数,35873
shi-shu,诗书,23129
shi-shu,史书,15880
shi-shu,实属,14410
shi-shuang,柿霜,53415
shi-shuang-ruan-tang,柿霜软糖,14
shi-shui,石水,80
shi-shui-ni-chang,市水泥厂,12
shi-shuo,实说,9674
shi-si,誓死,20586
shi-si-bu-qu,誓死不屈,42
shi-si-hu-ru-gui,视死忽如归,43
shi-si-ming,史思明,15
shi-si-ru-gui,视死如归,1022
shi-si-ru-sheng,视死如生,42
shi-si-yuan,市四院,104
shi-si-zhong,十四中,430
shi-song,石松,140
shi-su,时俗,50720
shi-su,食宿,16637
shi-su,时速,12517
shi-su,世俗,9430
shi-suan,失算,36200
shi-suan-ru-gan-jun,嗜酸乳杆菌,42
shi-suan-xi-bao,嗜酸细胞,21
shi-suan-xing,嗜酸性,18
shi-suan-xing-li-xi-bao,嗜酸性粒细胞,47
shi-sun,石笋,37415
shi-suo,石锁,47182
shi-ta,石塔,385
shi-ta-cun,石塔村,27
shi-tai,时态,45691
shi-tai,势态,43263
shi-tai,世态,27643
shi-tai,失态,25655
shi-tai,事态,10801
shi-tai,石台,554
shi-tai-long,史泰龙,265
shi-tai-ren-qing,世态人情,69
shi-tai-yan-liang,世态炎凉,420
shi-ta-mu-lei,施塔姆勒,68
shi-tan,诗坛,24721
shi-tan,试探,15864
shi-tan,石潭,161
shi-tan-fa,试探法,394
shi-tang,食糖,26285
shi-tang,食堂,5445
shi-tang,石塘,415
shi-tan-jing,石炭井,31
shi-ti,诗体,36877
shi-ti,事体,24723
shi-ti,试题,13916
shi-ti,实体,6088
shi-ti,尸体,5869
shi-tian,石田,95
shi-tiao,失调,13188
shi-ti-fa,实体法,9195
shi-ti-fa-lv,实体法律,843
shi-ti-fu-bai,尸体腐败,72
shi-ti-gong-zheng,实体公正,1899
shi-ti-ji,实体集,354
shi-ti-jian-bie,实体鉴别,27
shi-ti-jie-pou,尸体解剖,1148
shi-ti-jie-xi,实体解析,96
shi-ti-jing-ji,实体经济,667
shi-ti-kuang-jia,实体框架,344
shi-ti-lei,实体类,21513
shi-ti-lei-xing,实体类型,1230
shi-ti-lian-xi-tu,实体联系图,48
shi-ti-mo-xing,实体模型,787
shi-ting,试听,46885
shi-ting,视听,15554
shi-ting,石亭,97
shi-ting-lv-cha,石亭绿茶,35
shi-ti-rong-qi,实体容器,58
shi-ti-shu-ju-mo-xing,实体数据模型,290
shi-ti-wan-zheng-xing,实体完整性,657
shi-ti-xiao,市体校,170
shi-ti-xing,实体型,135
shi-ti-ying-she,实体映射,732
shi-ti-yu-guan,市体育馆,395
shi-ti-yu-zhong-xin,市体育中心,421
shi-ti-zao-xing,实体造型,31
shi-tong,视同,20368
shi-tong-er-xi,视同儿戏,79
shi-tou,势头,3197
shi-tou,石头,2587
shi-tou,狮头,415
shi-tou-bing,石头饼,156
shi-tou-cheng,石头城,593
shi-tou-cun,石头村,183
shi-tou-hu-tong,石头胡同,13
shi-tou-men-kan-su-bao,石头门坎素包,105
shi-tou-qiao,石头桥,26
shi-tou-shan,石头山,246
shi-tou-wei,石头围,20
shi-tu,视图,28569
shi-tu,仕途,21597
shi-tu,师徒,19497
shi-tu,试图,5185
shi-tuan,使团,24141
shi-tuan,食团,23
shi-tu-dong-hua,视图动画,648
shi-tu-jie-xi-qi,视图解析器,2906
shi-tu-kai-fa,视图开发,37
shi-tu-kong-jian,视图控件,1507
shi-tu-kong-zhi-qi,视图控制器,7254
shi-tu-kuang-jia,视图框架,305
shi-tu-lao-ma,识途老马,29
shi-tu-qie-huan,视图切换,1761
shi-tu-zhuang-tai,视图状态,922
shi-wai,室外,12257
shi-wai-guo-yu-xue-xiao,市外国语学校,65
shi-wai-tao-yuan,世外桃源,4290
shi-wan,石湾,1242
shi-wan,施万,41
shi-wan-ba-qian-li,十万八千里,678
shi-wan-cun,石湾村,20
shi-wang,失望,3671
shi-wang-mo,视网膜,2394
shi-wang-mo-bian-xing,视网膜变性,55
shi-wang-mo-bing,视网膜病,39
shi-wang-mo-bing-bian,视网膜病变,588
shi-wang-mo-cuo-shang,视网膜挫伤,11
shi-wang-mo-dong-mai-zu-se,视网膜动脉阻塞,15
shi-wang-mo-ji-bing,视网膜疾病,47
shi-wang-mo-jing-mai-zu-se,视网膜静脉阻塞,15
shi-wang-mo-mu-xi-bao-liu,视网膜母细胞瘤,159
shi-wang-mo-se-su,视网膜色素,31
shi-wang-mo-se-su-bian-xing,视网膜色素变性,143
shi-wang-mo-tuo-li,视网膜脱离,256
shi-wang-mo-xue-guan-yan,视网膜血管炎,16
shi-wang-mo-yan,视网膜炎,35
shi-wang-mo-zhen-dang,视网膜震荡,37
shi-wan-gong-nong-xia-ji-an,十万工农下吉安,11
shi-wan-huo-ji,十万火急,755
shi-wa-xin-ge,施瓦辛格,1239
shi-wa-zi,施瓦兹,48
shi-wei,市委,273654
shi-wei,施威,48125
shi-wei,式微,32559
shi-wei,侍卫,18539
shi-wei,示威,6612
shi-wei,视为,3440
shi-wei,石苇,528
shi-wei,石韦,11
shi-wei-dang-xiao,市委党校,6384
shi-wei-er-xi,视为儿戏,77
shi-wei-hei-bing-pian-wan,十味黑冰片丸,13
shi-wei-lu,十纬路,16
shi-wei-ru-xiang-jiao-nang,十味乳香胶囊,13
shi-wei-shi-pin-hui-yi-xi-tong,视维视频会议系统,51
shi-wei-su-can,尸位素餐,753
shi-wei-tang-jie-dao,石围塘街道,15
shi-wei-wei-tu,视为畏途,161
shi-wei-xiao,市卫校,23
shi-wei-zhi-ji,视为知己,37
shi-wei-zhi-ji-zhe-si,士为知己者死,90
shi-wen,时文,47183
shi-wen,释文,41786
shi-wen,室温,20179
shi-wen,试问,18130
shi-wen,诗文,13343
shi-wen,史文,59
shi-wen-duan-zi,识文断字,92
shi-wo,石窝,60
shi-wo-bu-de-kai-xin-yan,使我不得开心颜,22
shi-wu,拾物,54473
shi-wu,失物,39367
shi-wu,时务,33563
shi-wu,什物,27801
shi-wu,饰物,25723
shi-wu,实物,6702
shi-wu,失误,4352
shi-wu,食物,3854
shi-wu,事物,2287
shi-wu,事务,2205
shi-wu,石屋,441
shi-wu-chu-li,事务处理,12317
shi-wu-chu-li-xi-tong,事务处理系统,219
shi-wu-da-xiao,事无大小,118
shi-wu-diao-du,事务调度,74
shi-wu-fen-xi,事务分析,58
shi-wu-ge-li,事务隔离,1092
shi-wu-ge-li-ji-bie,事务隔离级别,3422
shi-wu-guan-li,事务管理,8358
shi-wu-guan-li,事物管理,750
shi-wu-gu-zhang,事务故障,47
shi-wu-hui-gun,事务回滚,3442
shi-wu-jia-ju,市物价局,5141
shi-wu-ju-xi,事无巨细,2537
shi-wu-kong-zhi,事务控制,2965
shi-wu-qian-li,史无前例,11636
shi-wu-qian-sai,食物嵌塞,82
shi-wu-qu-dong,事务驱动,39
shi-wu-shi-jian,事务时间,193
shi-wu-si-suo,事务死锁,142
shi-wu-xiao-xue,十五小学,11
shi-wu-xing-gong-zuo,事务性工作,7145
shi-wu-yong-yu-jiu-si-ye,使吾勇于就死也,11
shi-wu-zhong,十五中,591
shi-wu-zhong-du,食物中毒,9022
shi-wu-zhong-xue,十五中学,187
shi-xi,世系,34378
shi-xi,世袭,19682
shi-xi,实习,10358
shi-xi,时隙,633
shi-xi,石溪,345
shi-xi,石西,26
shi-xia,时下,8805
shi-xia,市辖,865
shi-xia,石下,81
shi-xian,实现,1062326
shi-xian,时鲜,39593
shi-xian,失陷,23506
shi-xian,时限,10979
shi-xian,视线,7091
shi-xian,实线,5140
shi-xian,事先,5078
shi-xian,石岘,20
shi-xiang,实像,39783
shi-xiang,识相,33161
shi-xiang,石像,26154
shi-xiang,试想,10679
shi-xiang,事项,3789
shi-xiang,视向,12
shi-xian-jie-duan,实现阶段,334
shi-xian-lei,实现类,53222
shi-xian-xu-qiu,实现需求,1361
shi-xian-yuan-li,实现原理,20816
shi-xian-zhen,石岘镇,11
shi-xiao,适销,41090
shi-xiao,试销,38973
shi-xiao,失笑,32676
shi-xiao,时效,15514
shi-xiao,失效,13264
shi-xiao,实效,4595
shi-xiao,实小,276
shi-xiao-gong-yue,时效公约,21
shi-xiao-hui-fu,失效恢复,183
shi-xiao-jian-ce,失效检测,140
shi-xiao-jie-dian,失效节点,230
shi-xiao-lv,失效率,99
shi-xiao-nuo,史小诺,103
shi-xiao-qun,石小群,16
shi-xiao-shu-ju,失效数据,232
shi-xiao-xing,时效性,5682
shi-xiao-yan-chang,时效延长,316
shi-xiao-zhi-du,时效制度,1439
shi-xiao-zhong-duan,时效中断,1727
shi-xiao-zhong-zhi,时效中止,1343
shi-xiao-zhuan-li,失效专利,663
shi-xie,湿邪,401
shi-xie-zheng,失写症,39
shi-xin,时新,39594
shi-xin,实心,24394
shi-xin,失信,10839
shi-xin,石鑫,141
shi-xin-cheng-ben,失信成本,737
shi-xing,诗兴,34687
shi-xing,食性,30751
shi-xing,时兴,18344
shi-xing,试行,6205
shi-xing,施行,4290
shi-xing,实行,778
shi-xing-bian-liang,实型变量,215
shi-xing-chang-liang,实型常量,222
shi-xing-gai-zhi,实行改制,428
shi-xing-guo-min-dai-yu,实行国民待遇,1240
shi-xing-hou,施行后,7123
shi-xing-xin-dong-guo-su,室性心动过速,50
shi-xing-xin-lv-shi-chang,室性心律失常,47
shi-xing-zheng-fu-wu-zhong-xin,市行政服务中心,442
shi-xing-zheng-zhong-xin,市行政中心,322
shi-xin-shi-yi,实心实意,164
shi-xiong,世兄,41551
shi-xiong,师兄,18218
shi-xi-si-ji,实习司机,201
shi-xiu,失修,34374
shi-xi-xiang,柿溪乡,86
shi-xu,失序,49952
shi-xu,时序,33433
shi-xuan,诗选,32677
shi-xuan,十宣,32
shi-xuan-xue,十宣穴,11
shi-xue,嗜血,44224
shi-xue,失血,27147
shi-xue,实学,24460
shi-xue,史学,9897
shi-xue,失学,9890
shi-xue-xing-pin-xue,失血性贫血,66
shi-xue-xing-xiu-ke,失血性休克,3342
shi-xu-fen-xi,时序分析,365
shi-xun,师训,50332
shi-xu-shu-ju-ku,时序数据库,35
shi-xu-tu,时序图,4744
shi-xu-yue-shu,时序约束,162
shi-ya,施压,17142
shi-yan,试演,43265
shi-yan,食言,30313
shi-yan,失言,27233
shi-yan,饰演,15725
shi-yan,食盐,13090
shi-yan,誓言,12052
shi-yan,石岩,2729
shi-yan,实验,1842
shi-yan,试验,1776
shi-yan,石砚,110
shi-yan,石燕,56
shi-yan,石堰,46
shi-yan,狮岩,15
shi-yan-bao-gao,实验报告,559
shi-yan-cun,石岩村,17
shi-yan-dong-wu-fang,实验动物房,159
shi-yan-er-fei,食言而肥,34
shi-yang,试养,51136
shi-yang,试样,24794
shi-yang,式样,12561
shi-yang,施洋,145
shi-yang,师洋,17
shi-yang,石扬,17
shi-yang-bu-hua,食洋不化,27
shi-yang-chang,石羊场,233
shi-yan-hu,石岩湖,39
shi-yan-jia-ge-guan-li-ban-fa,食盐价格管理办法,20
shi-yan-jun,嗜盐菌,25
shi-yan-lou,实验楼,672
shi-yan-she-hui-xin-li-xue,实验社会心理学,14
shi-yan-she-ji,实验设计,211
shi-yan-shi,十堰市,3583
shi-yan-shi-jian-cha,实验室检查,565
shi-yan-shi-sheng-wu-an-quan,实验室生物安全,104
shi-yan-shi-sheng-wu-an-quan-tong-yong-yao-qiu,实验室生物安全通用要求,41
shi-yan-shui,食盐水,101
shi-yan-xiao-xue,实验小学,9163
shi-yan-xin-li-xue,实验心理学,41
shi-yan-xue-xiao,实验学校,8774
shi-yan-zhan,实验站,355
shi-yan-zhong-xue,实验中学,8654
shi-yan-zhuan-ying-ban-fa,食盐专营办法,181
shi-yan-zu,实验组,263
shi-yao-jian-suo,市药检所,49
shi-ye,师爷,17950
shi-ye,实业,8559
shi-ye,视野,4035
shi-ye,失业,2838
shi-ye,事业,428
shi-ye,狮爷,65
shi-ye-bao-xian-fa,失业保险法,143
shi-ye-cha,柿叶茶,392
shi-ye-dan-wei-cai-wu-guan-li-zhi-du,事业单位财务管理制度,30
shi-ye-dan-wei-deng-ji-guan-li-zhi-du,事业单位登记管理制度,37
shi-ye-dan-wei-fa-ren,事业单位法人,3268
shi-ye-dan-wei-fa-ren-zheng-shu,事业单位法人证书,1096
shi-ye-dan-wei-gong-zi-zhi-du,事业单位工资制度,1059
shi-ye-dan-wei-pin-yong-zhi,事业单位聘用制,498
shi-ye-dan-wei-ren-shi-guan-li-tiao-li,事业单位人事管理条例,63
shi-ye-dan-wei-ren-yuan-pin-yong-zhi-du,事业单位人员聘用制度,257
shi-ye-dan-wei-ren-yuan-shi-zhi-zui,事业单位人员失职罪,80
shi-ye-dan-wei-shou-ru-fen-pei-zhi-du-gai-ge,事业单位收入分配制度改革,830
shi-ye-dan-wei-xiao-fang-an-quan-guan-li-gui-ding,事业单位消防安全管理规定,277
shi-ye-dan-wei-yang-lao-bao-xian,事业单位养老保险,2241
shi-ye-deng-ji,失业登记,7621
shi-ye-hao-er,矢野浩二,71
shi-ye-lv,失业率,25782
shi-ye-que-sun,视野缺损,70
shi-ye-you-cheng,事业有成,200
shi-yi,使役,52932
shi-yi,实益,52427
shi-yi,失宜,48493
shi-yi,时疫,45991
shi-yi,时宜,38551
shi-yi,适意,37774
shi-yi,释义,33434
shi-yi,拾遗,24591
shi-yi,释疑,21365
shi-yi,失意,18596
shi-yi,实意,13427
shi-yi,示意,9941
shi-yi,诗意,8376
shi-yi,事宜,6496
shi-yi,适宜,5463
shi-yi,十一,2142
shi-yi,食亦,11
shi-yi-da,实益达,12
shi-yi-gong,施一公,156
shi-yi-jing-lu,十一经路,22
shi-yin,失音,54934
shi-yin,石印,128
shi-ying,侍应,48868
shi-ying,试映,48496
shi-ying,失迎,45385
shi-ying,石英,22953
shi-ying,适应,1071
shi-ying-ceng,适应层,23
shi-ying-kang,石应康,67
shi-ying-lv,市盈率,319684
shi-ying-xing-wei-hu,适应性维护,104
shi-ying-zhang-ai,适应障碍,138
shi-ying-zheng,适应症,2239
shi-ying-zheng,适应证,276
shi-yin-pin-bian-jie-ma,视音频编解码,134
shi-yi-qu,十一区,162
shi-yi-shi-yi,时移世易,264
shi-yi-shi-yi,时移势易,64
shi-yi-wei-lu,十一纬路,82
shi-yi-xiao,市一小,34
shi-yi-xiao,十一校,11
shi-yi-xiao-xue,十一小学,38
shi-yi-xue-xiao,十一学校,631
shi-yi-yi,市一医,89
shi-yi-yi-yuan,市一医院,1417
shi-yi-yuan,市医院,1089
shi-yi-yuan,市一院,426
shi-yong,试用,14054
shi-yong,施用,12163
shi-yong,食用,7382
shi-yong,实用,4006
shi-yong,适用,2664
shi-yong,使用,568
shi-yong-bang-zhu,使用帮助,1100
shi-yong-chang-jing,使用场景,13060
shi-yong-cheng-xu,实用程序,3437
shi-yong-chu-wai-zhi-du,适用除外制度,94
shi-yong-dai-ma,实用代码,211
shi-yong-dai-ma-pian-duan,实用代码片段,39
shi-yong-fang,使用方,1972
shi-yong-ge,食用鸽,269
shi-yong-gong-ju,实用工具,5661
shi-yong-gong-neng,实用功能,858
shi-yong-guo-ji-mao-yi,实用国际贸易,30
shi-yong-jia-bi-zui,使用假币罪,172
shi-yong-jiao-cheng,使用教程,2161
shi-yong-jiao-cheng,实用教程,249
shi-yong-ji-lu,使用记录,825
